night_commit_ratio,pr_lines_changed,pr_files_changed,review_gap_hours,review_depth_score,consecutive_ci_failures,ci_pass_rate_7d,deadline_24h_count,deadline_48h_count,open_ticket_count,commit_velocity_spike,cross_team_files_ratio,test_file_updated,hotfix_label_present,risk_label
0.5865,615,6,20.85,1.5768,1,0.6982,2,1,10,1.3614,0.1698,0,0,1
0.6283,454,7,36.61,0.5982,3,0.6596,0,3,7,1.5693,0.2321,1,0,1
0.2216,115,4,6.22,1.5555,0,0.8988,0,1,2,1.747,0.1484,1,0,0
0.7716,1219,75,23.25,0.0,10,0.1,2,9,25,7.0743,0.4977,0,0,3
0.6907,830,24,37.04,0.0,4,0.5245,3,4,15,2.8446,0.3685,0,1,2
0.0164,253,5,0.5,1.9559,0,0.6961,1,0,6,0.6374,0.007,1,0,0
0.2109,4283,30,62.77,0.0,5,0.2392,3,7,22,2.8332,0.7658,1,1,3
0.4053,1112,44,110.0,1.3339,4,0.4997,4,2,18,2.1554,0.2524,0,1,2
0.2456,588,19,1.0,1.1492,2,0.6991,1,1,5,1.4406,0.3749,0,1,1
0.9175,4404,74,63.3,0.0597,13,0.2264,2,10,26,6.9228,0.8673,0,1,3
0.7285,2271,71,20.0,0.1384,5,0.0,6,6,20,6.1671,0.9045,0,0,3
0.3827,1504,41,43.36,1.3652,7,0.3204,3,6,10,3.7951,0.4848,0,1,2
0.3882,528,38,22.86,1.3946,5,0.3027,4,2,9,4.0981,0.2904,0,0,2
0.5741,1658,35,72.37,0.2409,5,0.4729,3,6,15,3.065,0.1793,0,0,2
0.5581,297,6,5.4,1.8977,0,0.6228,1,4,11,2.4932,0.0618,1,0,1
0.4112,766,19,7.47,1.2564,3,0.7769,0,1,8,1.727,0.2782,0,0,1
0.2691,1189,36,20.64,0.0,6,0.325,3,5,10,2.6159,0.2244,1,1,2
0.2288,658,8,2.89,0.8086,3,0.8207,0,2,11,1.227,0.111,1,1,1
0.7993,559,5,23.23,1.6778,2,0.627,1,1,6,1.5016,0.3149,1,0,1
0.3674,392,9,2.63,1.7602,1,0.8326,0,2,6,0.665,0.1727,1,0,0
0.3285,1828,37,6.0,1.1844,4,0.5365,4,2,9,3.1138,0.1194,0,0,2
0.0592,233,1,6.28,1.3776,0,0.8115,1,1,5,1.3674,0.3795,1,0,0
0.6626,1235,23,110.0,0.8422,3,0.5111,1,2,16,3.5696,0.6234,0,0,2
0.3609,409,10,6.38,0.6547,1,0.5509,0,1,8,2.1951,0.2699,1,0,1
0.0189,343,2,6.53,1.1449,2,0.8859,0,2,2,0.9139,0.0591,1,0,0
0.2341,319,9,11.22,1.9268,2,0.7868,1,1,6,1.6096,0.1561,1,0,0
0.1261,249,5,2.52,1.8875,1,0.8279,1,2,4,1.4675,0.0,1,0,1
0.0515,67,4,2.01,2.0055,1,0.7732,1,0,5,1.5246,0.2692,1,0,0
0.11,482,17,54.39,1.4656,2,0.6605,0,4,10,1.6262,0.4608,0,0,1
0.382,335,2,4.9,2.075,0,0.7311,0,1,4,0.8664,0.1991,1,0,0
0.3211,1113,21,38.49,1.2612,7,0.621,1,4,19,1.8827,0.2043,0,0,2
0.9985,3020,48,20.0,0.0153,10,0.1681,3,3,27,7.153,0.7701,0,1,3
0.3445,453,9,26.1,1.8807,0,0.9122,1,4,9,2.0436,0.0959,0,0,1
0.1601,1022,21,16.01,0.0,4,0.5714,1,4,7,1.9743,0.4435,0,0,2
0.8736,3049,73,42.08,0.0,12,0.0,7,6,16,5.5159,0.3797,0,1,3
0.1018,359,5,45.1,0.6682,0,0.776,1,3,3,2.0176,0.1902,0,0,1
0.3582,1126,15,20.42,1.1991,7,0.2878,2,5,11,2.2525,0.458,0,0,2
0.4476,597,17,12.1,1.3771,3,0.8923,2,4,6,1.7916,0.2113,0,0,1
0.8043,3465,80,150.66,0.1506,13,0.3697,2,7,18,5.8712,0.978,1,1,3
0.5232,2126,32,13.45,0.9315,7,0.3932,3,4,14,3.5623,0.6054,1,1,2
0.0759,103,6,10.99,2.1862,2,1.0,0,1,4,1.0292,0.1182,1,0,0
0.0891,759,5,1.61,1.5393,1,0.5552,1,4,3,1.9768,0.2338,0,0,1
0.7147,1731,22,37.51,0.4724,4,0.6491,4,6,15,3.5795,0.266,0,0,2
0.0857,369,7,3.73,1.7459,0,0.9403,1,0,4,0.7117,0.3651,1,0,0
0.5577,741,20,6.93,1.0534,1,0.8009,2,1,7,2.3556,0.3361,0,0,1
0.9147,2171,56,29.38,0.13,9,0.0191,6,9,31,7.2573,0.7035,0,1,3
0.8007,1995,39,6.0,1.3406,6,0.4507,3,4,8,1.8888,0.5342,0,0,2
0.2699,687,16,12.14,1.5557,0,0.8388,2,4,5,1.2819,0.3432,1,0,1
0.4904,335,18,22.72,0.9163,0,0.5968,0,2,10,1.3761,0.3951,1,0,1
0.2885,236,21,28.22,1.5029,1,0.6662,2,1,10,2.497,0.3028,0,0,1
0.6603,295,19,20.96,1.5185,0,0.7267,2,2,10,1.868,0.3241,0,0,1
0.5085,440,4,35.84,0.7866,1,0.7687,0,4,5,1.9626,0.2295,0,0,1
0.1894,165,6,0.5,1.8369,1,0.859,1,2,2,1.2066,0.2841,1,0,0
0.9785,3359,74,70.48,0.0,7,0.2754,6,9,31,3.8624,0.6799,0,1,3
0.4164,1924,22,16.18,1.1803,5,0.5374,4,3,10,3.3576,0.2027,1,0,2
0.1176,309,5,4.98,2.3607,0,0.9158,0,0,4,0.7873,0.0,1,0,0
0.236,1722,38,28.03,1.3906,3,0.5055,1,2,14,2.5224,0.3042,0,0,2
0.5041,772,18,4.0,1.9907,2,0.6581,2,1,8,1.27,0.1149,1,0,1
0.6442,2411,67,126.56,0.0459,9,0.2589,3,9,22,4.1424,0.7884,0,1,3
0.1931,268,3,1.93,2.4871,1,0.8825,1,1,1,1.1868,0.0829,1,0,0
0.4779,3475,42,46.47,0.0239,12,0.2938,4,10,21,4.5567,0.7954,0,1,3
0.7831,3231,48,54.75,0.0,7,0.2744,8,7,14,4.0653,0.9408,0,1,3
0.36,2174,12,104.29,1.2664,4,0.2625,4,4,19,3.1134,0.5995,0,0,2
0.5762,1629,17,37.39,0.8613,3,0.5417,3,3,12,3.6368,0.1879,0,1,2
0.5634,1714,39,13.38,0.0,7,0.3266,3,3,17,3.3967,0.5465,1,0,2
0.8546,2896,57,24.95,0.0536,13,0.2233,5,8,15,4.9703,0.8759,0,1,3
0.2989,2094,22,19.83,1.3559,2,0.3777,2,3,14,3.2672,0.2609,1,1,2
0.3903,711,24,6.0,0.6421,6,0.46,3,5,18,2.7387,0.2604,0,0,2
0.1349,130,2,0.84,0.8736,1,0.8079,0,1,5,0.8073,0.0254,1,0,0
0.2647,441,16,38.5,2.3689,0,0.6665,0,3,4,1.0386,0.4364,0,0,1
0.4977,1314,59,210.0,0.0,12,0.1517,4,6,27,4.147,0.8201,0,1,3
0.5708,1292,38,138.93,0.0209,4,0.1983,6,9,27,4.3519,0.7905,0,1,3
0.8632,2265,68,20.0,0.0472,7,0.0362,3,10,26,6.6128,0.7915,0,1,3
0.1926,660,5,2.05,1.4776,2,0.623,0,3,7,1.8815,0.317,1,0,1
0.027,354,2,6.13,2.136,0,0.7872,1,0,5,1.372,0.0,0,0,0
0.7346,691,26,75.19,1.266,5,0.4484,1,2,8,2.3394,0.7162,1,0,2
0.0481,1296,16,82.33,1.5084,3,0.4303,1,2,8,1.7178,0.6364,0,1,2
0.9119,3267,77,56.88,0.0224,8,0.0981,3,8,28,5.8167,0.7162,0,1,3
0.0,2163,43,13.24,1.2013,7,0.7062,2,5,8,2.8057,0.2911,0,1,2
0.4762,303,16,32.97,1.2864,1,0.541,0,2,7,1.9943,0.0757,0,0,1
0.5259,1319,58,27.65,0.0,6,0.168,4,6,14,6.413,0.6668,0,1,3
0.8532,1864,79,104.25,0.0205,13,0.2769,6,7,24,2.7809,0.7503,0,1,3
0.2137,793,10,20.85,1.6961,3,0.699,1,3,8,2.4369,0.1341,1,0,1
0.456,410,14,17.46,0.8408,2,0.714,2,3,10,1.0023,0.4217,0,0,1
0.0517,395,3,18.32,2.2599,1,0.7546,1,2,3,0.7462,0.2421,0,0,0
0.4952,325,19,1.0,1.9392,1,0.6537,1,1,4,2.0976,0.3352,0,0,1
0.517,817,23,14.15,0.1484,4,0.6742,3,2,16,1.5252,0.6461,0,0,2
0.1799,711,5,15.77,1.7921,3,0.6111,2,4,5,1.6828,0.372,1,0,1
0.2334,671,14,52.39,1.2065,0,0.6932,0,4,6,1.4788,0.2144,0,0,1
0.3839,662,9,19.65,1.3942,2,0.8069,1,1,10,1.6604,0.5173,0,0,1
0.2165,322,3,7.24,1.9289,1,0.8579,1,2,1,1.4482,0.4958,1,0,0
0.8074,4244,49,45.34,0.0773,7,0.1281,8,6,13,6.9404,0.8531,0,1,3
0.2323,477,12,17.59,1.962,3,0.7992,2,1,9,2.0249,0.2613,0,0,1
0.1272,136,6,2.72,1.9531,1,0.8277,1,0,1,0.7849,0.0458,1,0,0
0.2851,1740,13,44.81,1.211,6,0.6617,4,3,14,2.0328,0.4263,0,0,2
0.0885,293,8,14.04,1.7244,0,0.7518,1,3,8,1.0865,0.4881,0,0,1
0.3222,546,14,10.56,1.1811,1,0.6686,2,4,11,2.1485,0.5383,1,1,1
0.339,350,6,6.63,1.5491,3,0.5462,2,4,8,2.0448,0.0571,0,0,1
0.5163,790,11,24.42,1.8457,3,0.5544,1,2,7,2.4426,0.3891,1,0,1
0.5092,3142,34,90.53,0.0582,9,0.357,3,9,31,5.0147,0.5036,0,1,3
0.3589,4370,57,180.76,0.1457,9,0.105,2,3,19,5.5056,0.9188,0,1,3
0.2024,80,4,0.77,1.8644,0,0.9039,1,0,1,1.8246,0.0758,1,1,0
0.1044,269,4,2.36,1.8035,2,1.0,0,2,2,1.6246,0.1098,1,0,0
0.7763,4226,38,57.52,0.0056,7,0.0352,3,10,28,3.7567,0.8068,0,1,3
0.0319,341,5,0.95,2.3534,0,1.0,1,0,4,1.1299,0.0,1,0,0
0.4152,1145,33,31.95,0.6096,6,0.3507,4,4,7,4.1421,0.5186,0,0,2
0.2671,182,2,0.5,1.9817,0,0.9627,0,1,3,1.4203,0.1896,1,0,0
0.6835,1397,39,56.0,1.2022,7,0.5364,1,6,9,2.4532,0.2735,0,0,2
0.5471,2084,19,110.0,1.2424,7,0.4078,1,4,19,3.5896,0.5867,0,0,2
0.0761,346,8,8.21,0.9535,1,0.9306,1,2,4,1.8467,0.034,1,0,0
0.1413,265,8,10.51,1.209,2,1.0,0,1,1,1.368,0.0255,1,0,0
0.0654,25,9,0.5,1.6225,2,0.9481,0,2,6,0.8777,0.1867,1,0,0
0.3868,4851,36,210.0,0.1106,7,0.1743,3,7,23,5.237,0.8608,0,0,3
0.1067,352,3,5.26,1.649,1,0.831,1,0,4,0.5789,0.0264,1,0,0
0.1576,252,4,0.5,1.5686,1,0.7104,0,0,3,1.1667,0.0864,1,0,0
0.0,96,7,2.1,1.9024,1,0.8563,1,2,4,1.4421,0.186,1,0,0
0.5691,631,20,85.12,1.1975,2,0.5905,1,4,7,1.9928,0.3848,0,1,2
0.0229,398,1,3.25,0.6984,1,0.8419,1,0,1,1.4322,0.1269,0,0,0
0.4163,1782,41,19.28,0.668,7,0.5116,1,6,14,2.3838,0.3562,0,0,2
0.2973,368,3,22.8,1.3805,1,0.877,0,0,3,0.8817,0.2235,1,0,0
0.0758,187,3,0.5,2.9113,0,0.7611,0,2,4,0.9834,0.1157,1,0,0
0.353,1293,31,6.0,1.6398,3,0.2747,1,5,14,2.7152,0.8343,0,1,2
0.5248,598,18,10.4,0.0378,7,0.6148,3,4,7,3.4823,0.1152,1,1,2
0.3257,352,10,18.83,1.7443,3,0.529,0,4,4,2.268,0.3112,0,0,1
0.5824,2192,36,25.12,0.8543,6,0.4376,1,2,19,2.3727,0.7997,0,0,2
0.5903,922,23,59.08,1.196,4,0.5699,2,6,9,2.7898,0.4053,0,0,2
0.0851,1790,44,31.85,0.6508,5,0.662,2,3,8,3.109,0.5291,0,1,2
0.4182,380,8,5.34,1.8437,3,0.6997,2,4,10,2.2259,0.3147,0,0,1
0.9612,3875,63,57.62,0.1169,12,0.2804,7,7,31,4.878,1.0,1,1,3
0.2002,470,8,1.0,1.5124,3,0.6113,1,1,4,1.1576,0.4226,0,0,1
0.3288,885,35,30.1,0.0,5,0.2415,1,2,17,3.711,0.2638,0,1,2
0.9325,2190,61,57.81,0.1026,12,0.2793,6,3,16,3.0656,0.8952,0,1,3
0.1966,485,21,60.0,1.9309,0,0.7629,0,2,7,1.9569,0.2786,1,0,1
0.172,1106,15,33.26,1.0101,4,0.6053,3,4,18,1.8367,0.8235,0,0,2
0.864,1989,45,44.55,0.0456,10,0.1463,7,10,15,6.3558,0.6047,0,1,3
0.7222,3532,82,210.0,0.0,9,0.3228,6,4,13,5.0386,0.7238,0,1,3
0.3702,546,18,13.72,1.4255,0,0.8606,0,4,7,1.0402,0.4175,1,1,1
0.2726,232,8,2.1,0.3364,0,0.8347,0,1,3,1.2838,0.4216,1,0,1
0.5473,572,18,110.0,1.5218,3,0.4346,1,4,17,2.8801,0.2294,1,0,2
0.2956,596,14,5.73,0.8193,1,0.7016,1,3,9,1.7644,0.2576,1,0,1
0.8722,2102,33,23.07,1.1357,3,0.5929,2,4,7,2.5938,0.6262,0,1,2
0.5021,3715,69,42.7,0.0,14,0.2376,8,8,18,3.3426,0.8909,0,1,3
0.1293,681,12,1.0,1.765,1,0.5652,2,1,6,1.9448,0.1511,0,0,1
1.0,4831,53,40.78,0.0,12,0.2507,6,3,19,4.3665,0.5095,0,1,3
0.6154,795,7,9.11,1.776,0,0.7458,2,1,7,1.6107,0.5109,1,0,1
0.6723,4188,52,20.0,0.0,14,0.4045,3,4,17,4.2599,0.3929,0,1,3
0.3335,182,5,17.79,0.9836,3,0.9263,1,4,7,2.0115,0.7289,1,0,1
0.0099,43,9,0.5,2.1189,2,0.8475,1,0,2,0.431,0.0673,0,0,0
0.869,4811,30,59.35,0.019,14,0.2185,8,7,31,6.9724,0.8928,0,1,3
0.0388,135,7,5.05,1.1637,1,0.806,1,0,1,0.3777,0.2282,1,0,0
0.1793,173,1,0.5,1.3299,2,0.9203,1,0,1,0.4559,0.313,1,0,0
0.1353,407,13,22.12,1.5048,2,0.7446,2,4,9,0.7565,0.3198,0,0,1
0.5495,1191,42,36.65,0.0917,3,0.2831,2,5,16,3.3158,0.5494,0,1,2
0.4025,1611,24,110.0,0.8587,2,0.4688,1,5,17,3.2383,0.5177,0,0,2
0.1003,371,2,4.74,2.2959,2,0.9275,1,1,6,1.3967,0.2554,1,0,0
0.3028,170,8,14.56,1.4173,1,0.7047,1,4,8,1.7755,0.0481,1,0,1
0.3852,353,11,17.07,1.073,3,0.8299,2,2,11,2.1273,0.1209,0,0,1
0.3439,4363,34,51.6,0.0518,8,0.0232,7,7,30,6.5244,1.0,0,1,3
0.6575,2286,36,20.0,0.0,9,0.0,3,8,23,6.0272,0.7129,0,1,3
0.3679,726,14,1.0,1.7944,3,0.7515,1,4,9,2.5142,0.4492,1,1,1
0.2997,1171,41,6.0,0.1576,2,0.4051,4,6,9,1.8951,0.3573,1,1,2
0.4685,2050,71,58.83,0.0,13,0.117,6,3,23,4.109,0.7263,0,1,3
0.4793,2180,30,10.9,1.2267,5,0.4913,4,2,19,2.1425,0.168,0,0,2
0.7156,4934,50,21.19,0.0,13,0.1772,2,6,23,6.6164,0.9221,0,1,3
0.2906,1932,22,10.77,0.2012,5,0.4384,3,2,8,2.7539,0.4387,0,1,2
0.0,385,6,3.65,2.3162,0,0.7641,1,0,5,0.3623,0.2422,1,0,0
0.4319,251,18,44.56,0.5832,2,0.8085,2,1,3,2.3675,0.5147,1,1,1
0.3645,335,4,1.29,1.7715,2,0.7371,1,2,1,1.6479,0.1713,1,0,0
0.2002,1695,39,48.72,1.3021,6,0.511,1,3,17,1.8804,0.5617,0,0,2
0.2324,441,15,10.73,1.9112,0,0.9016,0,2,10,1.4042,0.5414,1,0,1
0.7745,3485,71,30.46,0.2359,6,0.3983,7,8,16,7.3694,0.6057,0,1,3
0.0459,48,4,5.87,2.0641,1,0.7972,1,1,2,1.6959,0.119,1,0,0
0.2078,334,6,1.0,2.4499,2,0.8488,0,1,2,0.9949,0.0,0,0,0
0.1207,40,1,0.83,1.9049,0,0.7991,0,1,4,1.4951,0.1279,1,0,0
0.1148,31,7,6.22,1.8506,1,0.8146,1,1,6,1.4584,0.1756,1,0,0
0.1793,1018,13,11.3,1.3106,7,0.4941,2,3,18,3.1677,0.6092,0,0,2
0.4561,173,15,23.3,1.2628,2,0.6225,2,3,8,1.6962,0.1991,0,0,1
0.2077,587,15,33.76,1.13,1,0.656,1,1,12,1.4054,0.1479,0,0,1
0.5959,1651,26,6.0,1.0825,3,0.3111,3,4,7,1.9783,0.5615,0,0,2
0.3597,3907,42,20.0,0.0,7,0.1908,6,7,27,4.4211,0.7669,0,1,3
0.6658,2107,38,110.0,0.5718,4,0.7652,1,6,19,1.5466,0.4318,0,0,2
0.7665,1640,55,36.21,0.001,5,0.1212,3,10,22,3.9807,1.0,0,1,3
0.0378,611,21,8.17,1.3549,3,0.5894,0,3,10,2.5268,0.1091,0,0,1
0.4198,697,5,3.17,1.2893,2,0.6994,1,3,7,1.2407,0.2398,1,1,1
0.7201,343,7,1.0,2.1316,2,0.878,2,2,12,2.4295,0.4954,1,0,1
0.543,193,17,15.83,1.5484,1,0.6187,0,2,8,1.4344,0.0682,1,0,1
0.2213,457,20,12.1,2.0553,2,0.5814,1,4,10,2.5131,0.3088,0,0,1
0.7675,1557,78,50.87,0.0,15,0.0273,5,5,15,2.8202,0.9194,0,1,3
0.1603,1499,31,13.83,0.0,6,0.3776,1,6,18,2.5976,0.4358,0,0,2
0.0472,789,15,10.84,1.9028,0,0.804,2,1,7,2.2531,0.267,0,0,1
0.1758,214,2,3.55,2.0138,1,0.9326,0,0,1,0.5708,0.0816,1,0,0
0.9134,1725,40,20.0,0.0,8,0.0794,6,5,14,3.802,0.6535,0,1,3
0.2721,1625,22,8.99,0.0,3,0.6458,2,2,16,2.8671,0.11,0,0,2
0.7337,1761,42,55.5,0.0,15,0.1843,7,5,17,7.3023,0.5251,0,1,3
0.2597,440,21,24.06,0.9722,3,0.8052,1,1,7,1.0834,0.2764,0,0,1
0.0,109,5,15.15,2.4555,2,0.7853,0,0,3,0.5255,0.0601,1,0,0
0.8492,1679,30,20.0,0.0433,9,0.383,6,9,13,4.3493,0.4591,0,1,3
0.1886,357,7,5.72,1.7258,1,0.9537,0,2,6,1.3447,0.3952,1,0,0
0.7468,1858,36,87.68,0.0016,10,0.0158,5,6,31,4.0076,0.7953,0,1,3
0.0247,789,8,36.61,1.0152,0,0.4739,1,1,3,2.2878,0.1691,0,0,1
0.5861,1973,28,18.99,0.2101,5,0.3849,2,5,10,3.6318,0.6722,1,0,2
0.0,179,1,2.57,1.7155,1,0.9215,1,1,5,1.4023,0.1716,1,0,0
0.3819,710,15,1.62,0.9882,0,0.7578,1,3,6,2.2569,0.4288,1,0,1
0.546,1186,28,26.35,0.8148,7,0.3274,4,3,17,2.2845,0.3583,1,1,2
0.2331,15,8,3.48,1.3059,2,0.7437,0,0,6,1.0625,0.1862,0,0,0
0.9369,2803,61,36.31,0.0,13,0.3988,6,8,27,5.4978,0.8078,0,1,3
0.0,238,7,6.21,1.8935,0,0.8543,0,0,2,1.746,0.0548,0,0,0
0.3688,589,21,5.51,1.1147,2,0.7254,0,3,7,1.5741,0.3892,0,0,1
0.8234,4062,64,161.95,0.1673,4,0.4278,3,10,31,5.5874,0.8222,0,1,3
0.7694,1283,84,45.83,0.0837,5,0.1448,4,7,22,7.0281,0.7371,0,1,3
0.6578,3090,70,20.0,0.029,7,0.0509,7,9,18,4.8849,0.5141,1,1,3
0.6835,3534,66,49.38,0.0,12,0.3936,6,8,23,3.4622,0.6361,0,1,3
0.282,4898,75,43.3,0.0,11,0.2075,3,10,29,6.1702,0.8645,0,1,3
0.5211,585,35,24.59,0.0,4,0.4773,2,3,16,3.1925,0.3682,0,0,2
0.8388,2895,31,83.63,0.0436,4,0.3938,2,4,22,6.1362,0.5977,0,1,3
0.3966,957,13,40.25,1.0488,3,0.5494,3,6,17,2.3464,0.5601,0,0,2
0.1417,1447,33,6.0,0.1873,2,0.3083,4,2,8,3.2814,0.3922,1,0,2
0.6976,1380,31,63.5,1.348,4,0.5575,4,3,19,1.6506,0.4601,0,0,2
0.5009,523,44,14.77,1.5768,2,0.3856,3,6,19,3.892,0.7528,0,0,2
0.0,129,6,14.39,2.215,1,0.8574,1,0,3,1.4431,0.348,1,0,0
0.394,195,4,15.98,1.8566,0,0.6853,1,4,5,2.6457,0.1593,1,1,1
0.7369,332,21,1.5,1.5894,2,0.8777,0,2,5,1.5848,0.213,0,0,1
0.287,1618,34,39.35,0.0,3,0.655,2,6,18,3.3075,0.2874,0,0,2
0.7941,3651,84,145.73,0.0099,11,0.0491,8,10,17,5.629,0.8473,0,1,3
0.9957,3556,43,29.12,0.0,9,0.2777,2,5,16,5.8572,0.4805,0,1,3
0.9276,2424,65,52.32,0.1019,12,0.1565,4,9,29,4.9477,1.0,0,1,3
0.1692,169,10,2.41,1.5307,1,0.805,0,3,8,1.1956,0.6202,1,1,1
0.2848,601,15,6.3,1.5868,3,0.8207,1,2,4,1.8331,0.0112,0,0,1
0.1441,193,4,25.18,1.2992,3,0.4669,0,4,4,2.2406,0.1902,0,1,1
0.1188,506,5,1.0,1.3136,1,0.7461,2,4,6,1.2212,0.1575,1,0,1
0.2674,700,13,22.47,2.0208,0,0.5637,0,1,4,1.5147,0.1225,0,0,1
0.4534,325,14,13.21,1.9123,3,0.7008,0,2,9,1.8884,0.2288,0,0,1
0.1864,359,7,12.67,1.5607,2,0.8839,0,4,4,1.3275,0.1615,1,0,1
0.6629,1981,73,139.21,0.0,8,0.4492,4,9,25,4.4274,0.8112,1,1,3
0.0576,439,7,43.39,2.4219,2,0.8612,0,2,7,1.9984,0.2126,0,1,1
0.1582,1203,20,61.78,1.4146,6,0.4824,2,6,11,2.0543,0.1261,1,1,2
0.7983,1569,23,9.33,0.8344,2,0.404,1,5,11,1.561,0.6039,0,0,2
0.3697,2064,28,48.98,0.9395,3,0.2203,3,4,18,3.8119,0.292,1,0,2
0.314,444,6,13.25,1.9981,1,0.6312,0,2,5,2.0571,0.3256,0,0,1
0.3323,1421,12,6.0,0.956,6,0.3056,3,4,18,1.8845,0.3912,0,0,2
0.0,182,4,3.58,2.2814,2,0.9106,0,0,4,1.1133,0.1232,0,0,0
0.2075,308,6,3.08,1.8105,2,0.9221,0,0,5,1.4937,0.1268,0,0,0
0.1588,128,7,5.56,1.8752,2,0.7169,0,0,3,1.0004,0.4577,0,0,0
0.0628,468,7,1.0,1.8216,0,0.5829,1,2,6,2.7109,0.3909,1,0,1
0.7754,4853,68,38.92,0.0,5,0.4385,4,8,13,5.654,0.872,1,1,3
0.6029,3944,77,26.43,0.0137,15,0.1237,4,6,25,3.8378,0.2666,1,1,3
0.1201,33,7,5.0,2.2516,2,0.9584,1,2,6,0.3579,0.2282,0,0,0
0.3151,260,21,17.26,1.2347,2,0.6405,1,4,11,1.3129,0.0,0,0,1
0.0916,24,5,0.91,1.9114,1,0.9176,1,1,3,0.6277,0.182,1,0,0
0.0,53,2,10.4,2.1316,2,0.8161,0,0,5,1.7343,0.2143,1,0,0
0.0,249,14,6.95,1.6057,0,0.6006,0,2,11,1.6164,0.4748,1,0,1
0.453,1619,27,15.37,0.7583,4,0.4932,2,5,17,2.3618,0.3852,0,1,2
0.3167,559,16,23.13,1.9964,1,0.6435,0,3,5,1.2616,0.3797,1,0,1
0.0184,700,15,1.35,0.7245,2,0.6391,2,2,9,1.431,0.5032,0,0,1
0.0373,158,6,0.5,1.1584,1,0.8739,1,2,3,1.9884,0.0447,1,0,0
0.8452,4308,52,128.45,0.0,8,0.2822,3,4,28,5.4554,0.9602,0,1,3
0.2758,757,16,25.56,1.4884,2,0.8198,0,3,8,2.3227,0.3292,1,1,1
0.5768,4209,46,57.92,0.0588,5,0.4279,3,7,13,5.3736,0.5989,0,0,3
0.6182,1950,33,18.85,0.6729,2,0.5028,4,2,18,2.8324,0.459,1,0,2
0.8557,1571,47,38.19,0.0,9,0.0258,6,10,19,7.2678,0.954,0,1,3
0.3526,334,7,25.14,1.2186,0,0.6239,1,1,11,1.1538,0.3784,0,0,1
0.5925,619,9,7.93,1.8688,2,0.6254,0,1,10,1.8977,0.0361,1,0,1
0.2081,773,32,31.2,0.7147,2,0.4106,2,5,8,2.812,0.4879,0,0,2
0.1737,281,20,7.24,1.8661,2,0.7727,0,1,4,1.0108,0.1921,1,0,1
0.2128,201,3,0.51,2.1168,0,0.7712,1,2,6,1.1626,0.181,1,0,0
0.3232,342,2,0.69,2.2266,0,0.821,1,0,3,1.0399,0.1475,1,1,0
0.7881,4259,30,63.43,0.0,9,0.3167,5,6,16,6.1329,0.7515,0,1,3
0.0055,718,15,20.26,1.6686,1,0.517,2,3,6,1.2722,0.0617,1,0,1
0.1794,459,4,10.35,0.8929,1,0.8003,0,1,4,1.4506,0.5924,1,0,1
0.488,1627,40,49.73,0.2149,8,0.3922,8,8,29,4.1742,0.4824,0,1,3
0.8215,2980,38,47.13,0.0493,15,0.4287,6,10,24,3.2072,0.7136,0,1,3
0.682,3121,74,20.0,0.1955,4,0.08,5,5,18,7.1645,0.6634,0,0,3
0.0,295,3,11.24,1.93,1,0.9229,1,1,3,0.827,0.1187,0,0,0
0.2609,647,9,16.34,1.0318,1,0.6861,0,2,8,1.4726,0.174,0,0,1
0.6767,927,33,70.0,0.0,7,0.5929,3,3,19,2.4868,0.2107,1,1,2
0.1631,344,16,9.95,0.7818,2,0.8327,0,4,7,2.4607,0.1153,0,0,1
0.8245,2661,83,70.7,0.0397,5,0.1358,4,10,25,6.8367,0.7741,0,1,3
0.0732,397,8,11.99,1.8422,2,0.7732,0,2,3,1.8801,0.1384,1,0,0
0.5502,1080,17,63.46,1.5217,6,0.7139,4,5,19,3.7409,0.1131,0,0,2
0.1079,276,3,11.04,2.172,1,0.7032,1,1,1,1.3676,0.1621,1,1,0
0.1007,170,17,60.0,1.6866,1,0.9283,2,3,10,1.5149,0.758,0,0,1
0.1377,647,8,11.27,1.0974,1,0.7317,1,4,12,1.2519,0.4643,0,0,1
0.0,390,5,4.32,1.2291,0,0.9404,1,2,3,1.3345,0.2247,1,0,0
0.7519,3444,47,29.4,0.0,12,0.3832,8,7,20,4.8189,0.7223,0,1,3
0.2789,313,12,12.36,1.9819,0,0.6877,1,1,9,1.8192,0.5697,0,0,1
0.395,1185,31,6.0,1.3704,5,0.6337,4,4,10,3.2075,0.1264,0,0,2
0.0311,251,6,17.46,1.8609,1,0.8643,0,2,3,0.6076,0.4587,1,0,0
0.3433,2685,36,26.52,0.0812,5,0.4008,8,4,17,7.0187,0.7205,0,1,3
0.1262,1609,44,6.81,0.1502,5,0.3237,1,5,9,3.5717,0.4607,0,0,2
0.2773,3532,62,87.94,0.0,4,0.3077,4,7,22,5.4417,0.8788,0,1,3
0.7125,3881,73,44.03,0.0369,9,0.0523,8,7,21,5.1639,0.5683,0,1,3
0.2404,746,15,8.86,0.6372,2,0.5635,1,6,7,2.4011,0.6522,1,0,2
0.1914,301,1,0.5,2.201,2,0.9361,1,1,1,1.2439,0.075,1,0,0
0.3204,970,19,95.88,0.0017,5,0.6314,3,3,14,2.7808,0.4952,0,1,2
0.7441,3679,82,20.0,0.0396,9,0.183,7,4,20,5.1703,0.8519,0,1,3
0.518,1905,39,61.49,0.0,10,0.2949,5,10,26,5.6696,0.3524,0,0,3
